name,tot,male,female,is_male,is_female
giuseppe,204446,204399,47,True,False
giovanni,152660,152607,53,True,False
antonio,149463,149458,5,True,False
francesco,116954,116951,3,True,False
mario,93718,93718,0,True,False
luigi,93106,93094,12,True,False
roberto,73949,73949,0,True,False
paolo,71182,71177,5,True,False
maria,69007,77,68930,False,True
angelo,68449,68433,16,True,False
franco,60392,60392,0,True,False
marco,59561,59551,10,True,False
domenico,58402,58402,0,True,False
vincenzo,58268,58268,0,True,False
pietro,58140,58140,0,True,False
salvatore,56522,56513,9,True,False
carlo,54302,54294,8,True,False
michele,49578,49560,18,True,False
claudio,46951,46948,3,True,False
giorgio,44768,44768,0,True,False
andrea,44570,44455,115,True,False
sergio,41658,41658,0,True,False
alessandro,41641,41641,0,True,False
massimo,41629,41628,1,True,False
stefano,40747,40744,3,True,False
bruno,40455,40455,0,True,False
mauro,39619,39612,7,True,False
luciano,38301,38301,0,True,False
maurizio,37692,37692,0,True,False
alberto,36350,36346,4,True,False
nicola,35442,35383,59,True,False
giancarlo,33738,33738,0,True,False
enrico,30371,30364,7,True,False
pasquale,28026,28014,12,True,False
gianfranco,26854,26853,1,True,False
fabio,26528,26528,0,True,False
renato,25268,25268,0,True,False
luca,25189,25164,25,True,False
aldo,25091,25086,5,True,False
anna,24648,0,24648,False,True
lorenzo,24333,24333,0,True,False
daniele,22127,22121,6,True,False
antonino,21896,21892,4,True,False
giacomo,21763,21763,0,True,False
gian,21693,21682,11,True,False
vittorio,21205,21205,0,True,False
raffaele,20950,20948,2,True,False
fabrizio,20538,20533,5,True,False
renzo,17778,17774,4,True,False
guido,17381,17381,0,True,False
enzo,17073,17073,0,True,False
gabriele,17043,17028,15,True,False
adriano,16761,16761,0,True,False
riccardo,16334,16334,0,True,False
giuliano,16170,16170,0,True,False
piero,15949,15949,0,True,False
gianni,15898,15883,15,True,False
pier,15826,15826,0,True,False
gaetano,15764,15764,0,True,False
dario,15288,15288,0,True,False
emilio,15277,15267,10,True,False
davide,15124,15119,5,True,False
rocco,15076,15076,0,True,False
filippo,14798,14793,5,True,False
vito,14541,14538,3,True,False
silvano,14516,14516,0,True,False
marcello,14476,14476,0,True,False
matteo,14113,14113,0,True,False
carmine,13955,13950,5,True,False
pierluigi,13886,13886,0,True,False
giulio,13820,13820,0,True,False
paola,13803,0,13803,False,True
sandro,13364,13364,0,True,False
cesare,13294,13288,6,True,False
umberto,13078,13078,0,True,False
alfredo,12471,12471,0,True,False
leonardo,12269,12269,0,True,False
carmelo,12203,12198,5,True,False
walter,11947,11947,0,True,False
flavio,11666,11661,5,True,False
fausto,11613,11613,0,True,False
elio,11483,11483,0,True,False
armando,11401,11396,5,True,False
silvio,11362,11362,0,True,False
eugenio,11144,11144,0,True,False
laura,10897,0,10897,False,True
annamaria,10865,0,10865,False,True
gino,10727,10723,4,True,False
daniela,10589,0,10589,False,True
donato,10542,10542,0,True,False
giovanna,10444,6,10438,False,True
ezio,10426,10426,0,True,False
gianluca,10393,10373,20,True,False
diego,10276,10276,0,True,False
federico,10197,10197,0,True,False
ugo,10174,10174,0,True,False
agostino,10141,10141,0,True,False
ernesto,10059,10059,0,True,False
francesca,9680,0,9680,False,True
simone,9618,9601,17,True,False
danilo,9548,9548,0,True,False
alfonso,9514,9514,0,True,False
felice,9492,9491,1,True,False
graziano,9441,9432,9,True,False
patrizia,9368,0,9368,False,True
sebastiano,9343,9343,0,True,False
valter,9312,9312,0,True,False
fernando,9236,9236,0,True,False
massimiliano,9010,9010,0,True,False
rosario,8987,8987,0,True,False
antonella,8879,5,8874,False,True
corrado,8858,8858,0,True,False
angela,8825,2,8823,False,True
valerio,8665,8665,0,True,False
emanuele,8547,8532,15,True,False
dino,8502,8502,0,True,False
attilio,8342,8337,5,True,False
tommaso,8302,8302,0,True,False
lino,8238,8238,0,True,False
lucio,8105,8105,0,True,False
gianluigi,8105,8105,0,True,False
marino,7954,7954,0,True,False
elena,7951,5,7946,False,True
giuseppina,7867,3,7864,False,True
gerardo,7844,7844,0,True,False
lucia,7775,0,7775,False,True
livio,7759,7759,0,True,False
silvia,7729,1,7728,False,True
romano,7720,7720,0,True,False
italo,7568,7568,0,True,False
cosimo,7458,7458,0,True,False
ettore,7297,7291,6,True,False
augusto,7211,7211,0,True,False
carla,7210,0,7210,False,True
remo,7152,7152,0,True,False
ferdinando,7115,7115,0,True,False
stefania,7087,0,7087,False,True
tiziano,6905,6905,0,True,False
cristina,6856,0,6856,False,True
giovannibattista,6748,6748,0,True,False
barbara,6739,0,6739,False,True
ivano,6639,6639,0,True,False
monica,6634,0,6634,False,True
fulvio,6474,6474,0,True,False
mariano,6351,6351,0,True,False
roberta,6296,0,6296,False,True
alessandra,6232,0,6232,False,True
egidio,6207,6202,5,True,False
gennaro,6206,6206,0,True,False
rosa,6079,0,6079,False,True
piergiorgio,6023,6023,0,True,False
gianpaolo,6017,6016,1,True,False
mariagrazia,6010,5,6005,False,True
franca,5906,1,5905,False,True
valentino,5905,5905,0,True,False
biagio,5895,5895,0,True,False
dante,5875,5875,0,True,False
rita,5778,11,5767,False,True
ivo,5684,5679,5,True,False
pierangelo,5579,5578,1,True,False
saverio,5532,5528,4,True,False
giampiero,5505,5505,0,True,False
claudia,5501,1,5500,False,True
mariateresa,5478,0,5478,False,True
ermanno,5286,5286,0,True,False
edoardo,5282,5282,0,True,False
marina,5194,0,5194,False,True
luigino,5189,5189,0,True,False
ferruccio,5184,5179,5,True,False
ignazio,5165,5165,0,True,False
gabriella,5148,0,5148,False,True
osvaldo,5136,5136,0,True,False
pierino,5130,5130,0,True,False
josef,5109,5109,0,True,False
ivan,5050,5050,0,True,False
rino,5044,5044,0,True,False
tiziana,4990,1,4989,False,True
aurelio,4990,4990,0,True,False
alessio,4950,4950,0,True,False
caterina,4919,0,4919,False,True
fiorenzo,4866,4866,0,True,False
natale,4858,4858,0,True,False
ennio,4855,4855,0,True,False
santo,4831,4831,0,True,False
giampaolo,4669,4669,0,True,False
arturo,4608,4608,0,True,False
calogero,4597,4592,5,True,False
rodolfo,4578,4578,0,True,False
gianpiero,4571,4567,4,True,False
silvana,4541,0,4541,False,True
chiara,4532,0,4532,False,True
loris,4427,4376,51,True,False
antonello,4408,4408,0,True,False
simona,4403,0,4403,False,True
nadia,4401,0,4401,False,True
costantino,4319,4314,5,True,False
elisabetta,4316,0,4316,False,True
rosanna,4312,0,4312,False,True
cinzia,4312,0,4312,False,True
alfio,4281,4281,0,True,False
marialuisa,4272,1,4271,False,True
rinaldo,4263,4263,0,True,False
moreno,4239,4239,0,True,False
amedeo,4179,4179,0,True,False
elisa,4158,0,4158,False,True
achille,4083,4083,0,True,False
gianpietro,4081,4081,0,True,False
gilberto,4070,4070,0,True,False
luciana,3950,0,3950,False,True
teresa,3949,0,3949,False,True
camillo,3898,3895,3,True,False
michela,3876,1,3875,False,True
giuliana,3865,0,3865,False,True
germano,3853,3853,0,True,False
luisa,3838,10,3828,False,True
sara,3833,0,3833,False,True
guglielmo,3776,3776,0,True,False
martino,3722,3722,0,True,False
emanuela,3669,0,3669,False,True
damiano,3655,3655,0,True,False
marisa,3647,0,3647,False,True
ciro,3644,3644,0,True,False
ruggero,3592,3592,0,True,False
orazio,3574,3574,0,True,False
severino,3559,3555,4,True,False
manuela,3558,16,3542,False,True
tullio,3540,3540,0,True,False
oscar,3525,3525,0,True,False
margherita,3496,0,3496,False,True
benedetto,3464,3464,0,True,False
oreste,3448,3443,5,True,False
mirco,3370,3370,0,True,False
bartolomeo,3368,3363,5,True,False
donatella,3365,0,3365,False,True
albino,3308,3308,0,True,False
pierpaolo,3297,3297,0,True,False
giordano,3279,3279,0,True,False
graziella,3273,17,3256,False,True
arnaldo,3260,3255,5,True,False
antonietta,3246,0,3246,False,True
benito,3180,3176,4,True,False
sabrina,3170,0,3170,False,True
loredana,3169,0,3169,False,True
battista,3169,3169,0,True,False
nunzio,3139,3139,0,True,False
patrizio,3125,3125,0,True,False
romeo,3098,3098,0,True,False
adolfo,3083,3083,0,True,False
johann,3079,3079,0,True,False
sandra,3034,0,3034,False,True
cristian,3030,3030,0,True,False
carmela,3029,0,3029,False,True
gianmario,2996,2991,5,True,False
sonia,2993,0,2993,False,True
cristiano,2966,2966,0,True,False
federica,2952,0,2952,False,True
michelangelo,2949,2944,5,True,False
pasqualino,2930,2930,0,True,False
mariacristina,2926,0,2926,False,True
tonino,2911,2911,0,True,False
valentina,2909,0,2909,False,True
valeria,2908,0,2908,False,True
ilario,2907,2907,0,True,False
ottavio,2874,2874,0,True,False
raffaella,2854,1,2853,False,True
mirko,2837,2837,0,True,False
primo,2819,2819,0,True,False
adriana,2801,0,2801,False,True
mariarosa,2797,10,2787,False,True
erminio,2789,2789,0,True,False
serafino,2782,2782,0,True,False
ornella,2770,0,2770,False,True
orlando,2768,2768,0,True,False
sante,2763,2763,0,True,False
emiliano,2718,2718,0,True,False
virgilio,2699,2699,0,True,False
aniello,2695,2695,0,True,False
nazzareno,2666,2660,6,True,False
celestino,2664,2664,0,True,False
franz,2644,2644,0,True,False
tarcisio,2581,2580,1,True,False
nello,2551,2551,0,True,False
mara,2549,8,2541,False,True
giampietro,2547,2547,0,True,False
annalisa,2541,0,2541,False,True
bruna,2538,0,2538,False,True
nicolino,2533,2533,0,True,False
bernardo,2522,2520,2,True,False
gregorio,2487,2487,0,True,False
beniamino,2482,2482,0,True,False
nicoletta,2481,15,2466,False,True
piera,2477,10,2467,False,True
fortunato,2469,2468,1,True,False
rolando,2465,2465,0,True,False
christian,2439,2424,15,True,False
sauro,2404,2404,0,True,False
gioacchino,2397,2397,0,True,False
raimondo,2388,2388,0,True,False
giulia,2379,19,2360,False,True
renata,2377,3,2374,False,True
nicolo',2365,2359,6,True,False
ambrogio,2343,2343,0,True,False
marta,2323,9,2314,False,True
enrica,2313,1,2312,False,True
ivana,2311,8,2303,False,True
giacinto,2255,2250,5,True,False
mariaantonietta,2247,10,2237,False,True
giovanniantonio,2245,2245,0,True,False
virginio,2227,2227,0,True,False
ercole,2201,2201,0,True,False
bernardino,2197,2197,0,True,False
pio,2185,2185,0,True,False
girolamo,2167,2167,0,True,False
giambattista,2157,2153,4,True,False
arcangelo,2117,2117,0,True,False
mirella,2097,0,2097,False,True
nino,2094,2089,5,True,False
ubaldo,2094,2094,0,True,False
alois,2084,2084,0,True,False
santino,2083,2083,0,True,False
eleonora,2059,0,2059,False,True
clemente,2040,2030,10,True,False
giuseppeantonio,2008,2008,0,True,False
grazia,2002,19,1983,False,True
simonetta,1991,8,1983,False,True
natalino,1986,1986,0,True,False
antonia,1960,5,1955,False,True
filomena,1955,0,1955,False,True
gianbattista,1934,1932,2,True,False
alvaro,1911,1911,0,True,False
karl,1903,1903,0,True,False
rossano,1893,1892,1,True,False
rosaria,1868,0,1868,False,True
anselmo,1866,1866,0,True,False
ilaria,1853,8,1845,False,True
liliana,1849,13,1836,False,True
piergiuseppe,1842,1842,0,True,False
elvio,1834,1834,0,True,False
mariapia,1832,0,1832,False,True
mattia,1829,1808,21,True,False
lorena,1815,6,1809,False,True
paolino,1813,1813,0,True,False
leo,1811,1811,0,True,False
marilena,1784,0,1784,False,True
concetta,1782,0,1782,False,True
gaspare,1779,1779,0,True,False
vittorino,1753,1753,0,True,False
isabella,1746,4,1742,False,True
domenica,1738,0,1738,False,True
milena,1731,0,1731,False,True
romolo,1714,1714,0,True,False
lidia,1710,5,1705,False,True
mariangela,1693,13,1680,False,True
piercarlo,1693,1693,0,True,False
annibale,1681,1676,5,True,False
maura,1677,0,1677,False,True
secondo,1645,1645,0,True,False
alessia,1638,0,1638,False,True
peter,1638,1638,0,True,False
david,1634,1634,0,True,False
maddalena,1617,11,1606,False,True
emidio,1616,1616,0,True,False
leopoldo,1616,1616,0,True,False
pierantonio,1578,1578,0,True,False
denis,1568,1525,43,True,False
susanna,1558,0,1558,False,True
clara,1548,1,1547,False,True
teresio,1547,1547,0,True,False
manuel,1537,1537,0,True,False
lodovico,1533,1533,0,True,False
loretta,1526,10,1516,False,True
mariarosaria,1515,0,1515,False,True
giovannimaria,1506,1500,6,True,False
carmen,1499,46,1453,False,True
silvestro,1493,1493,0,True,False
lamberto,1485,1485,0,True,False
teodoro,1485,1485,0,True,False
irene,1484,11,1473,False,True
guerrino,1480,1480,0,True,False
serena,1472,0,1472,False,True
giuseppa,1444,0,1444,False,True
rossella,1443,0,1443,False,True
emilia,1425,0,1425,False,True
samuele,1422,1422,0,True,False
mariaangela,1418,4,1414,False,True
francescopaolo,1418,1418,0,True,False
gavino,1416,1416,0,True,False
isidoro,1403,1403,0,True,False
katia,1399,8,1391,False,True
anton,1391,1391,0,True,False
fiorella,1384,5,1379,False,True
marinella,1382,5,1377,False,True
mariarita,1380,0,1380,False,True
doriano,1379,1379,0,True,False
francescoantonio,1376,1376,0,True,False
basilio,1370,1370,0,True,False
ottorino,1368,1368,0,True,False
leandro,1364,1364,0,True,False
adelio,1356,1356,0,True,False
duilio,1356,1356,0,True,False
annarita,1354,0,1354,False,True
gianmarco,1352,1352,0,True,False
eligio,1342,1342,0,True,False
thomas,1342,1342,0,True,False
marzia,1341,0,1341,False,True
cataldo,1340,1340,0,True,False
marcella,1339,12,1327,False,True
onofrio,1337,1337,0,True,False
giacomino,1333,1333,0,True,False
remigio,1332,1332,0,True,False
michelino,1330,1330,0,True,False
gianantonio,1328,1328,0,True,False
mariella,1323,0,1323,False,True
vincenza,1310,0,1310,False,True
mariagiovanna,1308,5,1303,False,True
pierfranco,1303,1303,0,True,False
angiolino,1302,1302,0,True,False
raffaello,1301,1301,0,True,False
vinicio,1299,1299,0,True,False
rossana,1296,0,1296,False,True
martina,1294,0,1294,False,True
rosalba,1293,0,1293,False,True
pietropaolo,1291,1291,0,True,False
arrigo,1287,1287,0,True,False
oliviero,1284,1284,0,True,False
gualtiero,1283,1283,0,True,False
vanni,1282,1278,4,True,False
marzio,1282,1282,0,True,False
giuseppino,1261,1261,0,True,False
rosella,1261,5,1256,False,True
marianna,1247,5,1242,False,True
lorella,1242,4,1238,False,True
luigia,1241,10,1231,False,True
efisio,1239,1239,0,True,False
giandomenico,1236,1231,5,True,False
lorenza,1235,21,1214,False,True
eraldo,1227,1227,0,True,False
gianna,1227,9,1218,False,True
lara,1220,7,1213,False,True
agnese,1214,15,1199,False,True
fabiano,1210,1209,1,True,False
igino,1203,1203,0,True,False
ida,1201,9,1192,False,True
ermes,1200,1200,0,True,False
beatrice,1199,9,1190,False,True
omar,1187,1187,0,True,False
manlio,1178,1178,0,True,False
tito,1172,1172,0,True,False
andreas,1167,1167,0,True,False
lauro,1161,1161,0,True,False
giovannino,1156,1156,0,True,False
martin,1148,1148,0,True,False
ermenegildo,1143,1143,0,True,False
giannino,1141,1141,0,True,False
fedele,1135,1135,0,True,False
libero,1133,1133,0,True,False
paul,1130,1130,0,True,False
flavia,1127,9,1118,False,True
romina,1120,0,1120,False,True
eros,1119,1119,0,True,False
floriano,1109,1109,0,True,False
adamo,1103,1103,0,True,False
sabatino,1102,1102,0,True,False
faustino,1097,1097,0,True,False
luigina,1093,4,1089,False,True
catia,1091,0,1091,False,True
lanfranco,1090,1090,0,True,False
tomaso,1081,1081,0,True,False
lina,1077,5,1072,False,True
adele,1073,0,1073,False,True
peppino,1071,1071,0,True,False
bianca,1065,0,1065,False,True
bortolo,1063,1063,0,True,False
vittoria,1062,5,1057,False,True
pino,1044,1044,0,True,False
valeriano,1043,1043,0,True,False
costanzo,1042,1042,0,True,False
gastone,1030,1030,0,True,False
miriam,1016,31,985,False,True
sabino,1014,1014,0,True,False
giovan,1011,1011,0,True,False
giovanbattista,1011,1011,0,True,False
loreto,1006,1006,0,True,False
gustavo,1004,1004,0,True,False
erika,1004,4,1000,False,True
gerolamo,997,997,0,True,False
leone,994,994,0,True,False
savino,994,994,0,True,False
debora,993,0,993,False,True
assunta,988,0,988,False,True
luisella,985,8,977,False,True
william,984,984,0,True,False
candido,983,983,0,True,False
pellegrino,983,983,0,True,False
eliseo,982,977,5,True,False
ada,981,3,978,False,True
heinrich,980,980,0,True,False
nevio,979,979,0,True,False
igor,973,973,0,True,False
veronica,968,0,968,False,True
carloalberto,961,961,0,True,False
alice,958,20,938,False,True
emma,949,0,949,False,True
innocenzo,944,938,6,True,False
letizia,944,0,944,False,True
quinto,943,943,0,True,False
giustino,936,936,0,True,False
demetrio,933,933,0,True,False
gianmaria,929,909,20,True,False
aristide,928,923,5,True,False
vilma,924,9,915,False,True
hermann,923,923,0,True,False
morena,923,0,923,False,True
edmondo,921,921,0,True,False
arianna,920,9,911,False,True
gloria,919,0,919,False,True
sabina,908,0,908,False,True
eduardo,906,906,0,True,False
mariapaola,904,5,899,False,True
adelmo,898,898,0,True,False
elvira,897,7,890,False,True
rosalia,895,0,895,False,True
enio,888,883,5,True,False
rosamaria,885,0,885,False,True
cristoforo,884,884,0,True,False
antoniogiuseppe,883,883,0,True,False
cesarino,880,880,0,True,False
guerino,874,874,0,True,False
sabato,874,874,0,True,False
robert,864,864,0,True,False
amerigo,864,864,0,True,False
pierina,859,0,859,False,True
piermario,859,859,0,True,False
carolina,857,0,857,False,True
hubert,847,847,0,True,False
vanda,838,0,838,False,True
georg,836,836,0,True,False
erica,834,0,834,False,True
narciso,833,833,0,True,False
pasqualina,831,0,831,False,True
settimio,831,831,0,True,False
giovannipaolo,830,830,0,True,False
cecilia,829,0,829,False,True
oronzo,822,822,0,True,False
ludovico,821,817,4,True,False
palmiro,812,812,0,True,False
antonina,809,0,809,False,True
antimo,808,803,5,True,False
modesto,808,808,0,True,False
domenicoantonio,807,807,0,True,False
angelino,799,799,0,True,False
herbert,793,793,0,True,False
angelina,793,0,793,False,True
lionello,787,787,0,True,False
giovannicarlo,782,777,5,True,False
alex,776,776,0,True,False
virginia,776,8,768,False,True
marcellino,773,773,0,True,False
otello,773,773,0,True,False
paride,771,771,0,True,False
arduino,771,771,0,True,False
orietta,770,4,766,False,True
berardino,768,768,0,True,False
mariagabriella,768,0,768,False,True
fabiola,760,5,755,False,True
maurilio,757,757,0,True,False
markus,757,757,0,True,False
adalberto,757,757,0,True,False
giovanniluigi,756,756,0,True,False
viviana,752,0,752,False,True
giovannimario,749,749,0,True,False
filiberto,749,749,0,True,False
goffredo,748,748,0,True,False
vasco,747,747,0,True,False
nando,746,746,0,True,False
pietroantonio,744,744,0,True,False
antoniomaria,742,737,5,True,False
leonello,742,742,0,True,False
donata,740,17,723,False,True
cosmo,738,738,0,True,False
vitoantonio,733,733,0,True,False
alba,731,5,726,False,True
siro,730,730,0,True,False
giorgia,729,5,724,False,True
monia,725,0,725,False,True
pompeo,724,724,0,True,False
mariamaddalena,724,3,721,False,True
erasmo,722,722,0,True,False
gaudenzio,718,718,0,True,False
americo,717,717,0,True,False
giosue',715,715,0,True,False
germana,709,2,707,False,True
romualdo,706,706,0,True,False
santi,701,701,0,True,False
albert,700,700,0,True,False
generoso,699,699,0,True,False
fernanda,695,0,695,False,True
cornelio,695,695,0,True,False
rosetta,694,0,694,False,True
carletto,691,691,0,True,False
costante,690,690,0,True,False
rudi,690,690,0,True,False
elsa,689,0,689,False,True
ciriaco,688,688,0,True,False
angelomaria,688,677,11,True,False
mariaconcetta,685,5,680,False,True
terenzio,684,684,0,True,False
anita,682,0,682,False,True
giovannipietro,678,678,0,True,False
ester,676,29,647,False,True
richard,675,675,0,True,False
linda,674,0,674,False,True
nereo,673,673,0,True,False
ines,672,17,655,False,True
vladimiro,670,670,0,True,False
amilcare,670,670,0,True,False
mariaassunta,670,0,670,False,True
quirino,669,669,0,True,False
liborio,667,667,0,True,False
venanzio,667,667,0,True,False
pierfrancesco,666,666,0,True,False
amalia,660,0,660,False,True
michael,658,658,0,True,False
flaviano,658,658,0,True,False
erich,657,657,0,True,False
crescenzo,654,654,0,True,False
silverio,654,654,0,True,False
rosina,654,0,654,False,True
pietroluigi,654,654,0,True,False
daniel,653,653,0,True,False
benvenuto,652,652,0,True,False
andreina,652,3,649,False,True
norberto,651,651,0,True,False
giovambattista,651,651,0,True,False
luana,650,0,650,False,True
oriano,649,649,0,True,False
ulisse,649,649,0,True,False
eva,646,0,646,False,True
gesuino,644,644,0,True,False
michelina,643,0,643,False,True
tiberio,641,641,0,True,False
antonioluigi,635,635,0,True,False
annunziata,628,0,628,False,True
abramo,628,628,0,True,False
werner,627,627,0,True,False
fiorenza,621,0,621,False,True
enea,620,615,5,True,False
cristiana,618,0,618,False,True
tamara,618,7,611,False,True
mariacarla,617,7,610,False,True
geremia,617,617,0,True,False
roland,614,614,0,True,False
florindo,613,613,0,True,False
delio,611,611,0,True,False
mariavittoria,611,0,611,False,True
marioantonio,608,608,0,True,False
elda,607,7,600,False,True
vitantonio,604,604,0,True,False
mariogiuseppe,603,603,0,True,False
edgardo,602,602,0,True,False
serenella,599,0,599,False,True
oriana,598,0,598,False,True
rosolino,597,597,0,True,False
luigiantonio,596,596,0,True,False
eliana,596,5,591,False,True
mariachiara,595,0,595,False,True
stefan,594,594,0,True,False
francescomaria,593,590,3,True,False
ovidio,591,591,0,True,False
liberato,591,591,0,True,False
mariafrancesca,590,0,590,False,True
livia,589,2,587,False,True
alcide,588,588,0,True,False
maurizia,588,4,584,False,True
brunella,587,0,587,False,True
gisella,586,0,586,False,True
angeloantonio,585,585,0,True,False
aurora,582,0,582,False,True
dionigi,580,580,0,True,False
gigliola,579,5,574,False,True
sisto,578,578,0,True,False
fulvia,575,7,568,False,True
vanna,575,0,575,False,True
oswald,571,571,0,True,False
olga,570,0,570,False,True
rudolf,570,570,0,True,False
angeloraffaele,568,568,0,True,False
orfeo,568,568,0,True,False
vincenzino,562,562,0,True,False
manfred,560,560,0,True,False
celso,560,560,0,True,False
andreino,560,560,0,True,False
giovannifrancesco,558,557,1,True,False
helmut,557,557,0,True,False
anacleto,557,557,0,True,False
angelamaria,556,0,556,False,True
pierangela,554,14,540,False,True
marialaura,552,0,552,False,True
mariacarmela,552,5,547,False,True
prospero,552,552,0,True,False
giusto,551,551,0,True,False
santina,550,0,550,False,True
annarosa,550,0,550,False,True
gildo,548,548,0,True,False
tania,545,6,539,False,True
mariaelena,542,4,538,False,True
annunziato,541,541,0,True,False
cosimodamiano,539,539,0,True,False
dionisio,538,538,0,True,False
giancarla,538,5,533,False,True
marialucia,538,0,538,False,True
piergiovanni,538,538,0,True,False
francescogiuseppe,535,535,0,True,False
francescosaverio,535,535,0,True,False
beppino,534,534,0,True,False
evaristo,531,531,0,True,False
alfred,531,531,0,True,False
giovannigiuseppe,528,528,0,True,False
irma,527,4,523,False,True
giuseppeluigi,527,527,0,True,False
rosangela,526,5,521,False,True
pantaleo,524,524,0,True,False
micheleantonio,523,523,0,True,False
camilla,523,0,523,False,True
flora,523,9,514,False,True
pancrazio,522,522,0,True,False
olindo,517,517,0,True,False
salvatoreantonio,516,516,0,True,False
ulderico,516,516,0,True,False
immacolata,516,2,514,False,True
antoniomario,515,515,0,True,False
alda,513,2,511,False,True
bartolo,512,512,0,True,False
fiore,512,496,16,True,False
francescantonio,512,512,0,True,False
lido,512,512,0,True,False
canio,510,510,0,True,False
giuseppemario,510,510,0,True,False
albano,509,509,0,True,False
pierdomenico,508,508,0,True,False
erminia,508,15,493,False,True
amos,508,508,0,True,False
agata,507,5,502,False,True
vitale,505,505,0,True,False
matilde,505,9,496,False,True
vitaliano,504,504,0,True,False
alida,502,0,502,False,True
concetto,502,502,0,True,False
antoniosalvatore,498,498,0,True,False
teresina,498,0,498,False,True
vittore,496,496,0,True,False
jacopo,494,494,0,True,False
licia,493,5,488,False,True
carmelina,492,0,492,False,True
omero,492,492,0,True,False
onorato,492,492,0,True,False
norbert,489,489,0,True,False
iolanda,488,0,488,False,True
dina,488,0,488,False,True
nazario,483,483,0,True,False
placido,481,481,0,True,False
konrad,480,480,0,True,False
antoniogiovanni,480,480,0,True,False
diana,480,10,470,False,True
ernestino,479,479,0,True,False
nazareno,479,479,0,True,False
romana,479,0,479,False,True
gioachino,479,479,0,True,False
manuele,479,474,5,True,False
gunther,478,478,0,True,False
antioco,478,478,0,True,False
pamela,478,0,478,False,True
eugenia,477,5,472,False,True
vera,477,0,477,False,True
serafina,476,0,476,False,True
olivo,476,476,0,True,False
mariagiuseppina,472,0,472,False,True
clementina,472,2,470,False,True
robertino,471,471,0,True,False
fausta,470,0,470,False,True
aldino,468,468,0,True,False
cesarina,468,0,468,False,True
lisa,468,0,468,False,True
florian,466,466,0,True,False
clelia,465,4,461,False,True
raffaela,464,4,460,False,True
augusta,463,4,459,False,True
ilio,463,463,0,True,False
nella,461,0,461,False,True
pieroluigi,459,459,0,True,False
domenicantonio,458,458,0,True,False
angiolo,458,458,0,True,False
nicodemo,457,457,0,True,False
rina,455,5,450,False,True
ruggiero,453,453,0,True,False
alfiero,452,452,0,True,False
rachele,450,24,426,False,True
fiorentino,449,449,0,True,False
lelio,448,448,0,True,False
gemma,447,5,442,False,True
glauco,446,446,0,True,False
onorio,443,443,0,True,False
mariaantonia,443,8,435,False,True
vincenzina,443,1,442,False,True
marialuigia,443,0,443,False,True
fermo,442,442,0,True,False
gianandrea,442,442,0,True,False
amelio,440,440,0,True,False
danila,439,0,439,False,True
adelino,439,439,0,True,False
deborah,439,0,439,False,True
chiaffredo,438,438,0,True,False
nunziato,438,438,0,True,False
quintino,436,436,0,True,False
pietroangelo,434,434,0,True,False
abele,434,434,0,True,False
siegfried,433,433,0,True,False
fabrizia,433,5,428,False,True
mariastella,433,0,433,False,True
gina,432,0,432,False,True
alberico,431,431,0,True,False
cesidio,430,430,0,True,False
arnold,430,430,0,True,False
giovannifranco,430,425,5,True,False
gottfried,430,430,0,True,False
micaela,429,10,419,False,True
pacifico,428,428,0,True,False
amelia,428,0,428,False,True
vania,425,0,425,False,True
lia,424,0,424,False,True
alan,421,421,0,True,False
agatino,417,417,0,True,False
patrick,417,417,0,True,False
gesualdo,417,417,0,True,False
urbano,417,417,0,True,False
fioravante,417,417,0,True,False
miranda,416,5,411,False,True
francescomario,414,414,0,True,False
ernst,414,414,0,True,False
nerio,413,413,0,True,False
stella,411,0,411,False,True
antoniodomenico,410,410,0,True,False
gianfilippo,410,410,0,True,False
christoph,409,409,0,True,False
tindaro,409,409,0,True,False
fabiana,409,5,404,False,True
massimino,408,408,0,True,False
delia,407,0,407,False,True
pia,407,0,407,False,True
edda,405,8,397,False,True
giacomina,405,0,405,False,True
emiliana,405,0,405,False,True
enza,404,10,394,False,True
benigno,402,402,0,True,False
erwin,401,401,0,True,False
daria,400,5,395,False,True
nico,400,400,0,True,False
floriana,397,5,392,False,True
hans,396,396,0,True,False
celestina,396,2,394,False,True
rosita,396,0,396,False,True
reinhard,395,395,0,True,False
lidio,395,395,0,True,False
eusebio,394,394,0,True,False
iginio,393,393,0,True,False
vanessa,392,0,392,False,True
albertino,391,391,0,True,False
nicolina,389,5,384,False,True
flaminio,389,389,0,True,False
giuseppemaria,388,387,1,True,False
ermano,387,382,5,True,False
dorino,387,387,0,True,False
piergiacomo,387,387,0,True,False
bonaventura,386,386,0,True,False
raul,386,386,0,True,False
melchiorre,385,381,4,True,False
luigimario,384,384,0,True,False
stanislao,384,384,0,True,False
manfredo,383,383,0,True,False
mariaanna,382,0,382,False,True
gio,382,382,0,True,False
giobatta,382,382,0,True,False
cono,382,382,0,True,False
baldassare,381,376,5,True,False
alexander,381,381,0,True,False
ombretta,379,3,376,False,True
galdino,379,379,0,True,False
furio,379,379,0,True,False
antoniofrancesco,378,378,0,True,False
ottaviano,378,378,0,True,False
angelogiuseppe,377,377,0,True,False
sofia,377,0,377,False,True
desiderio,376,376,0,True,False
sebastian,376,376,0,True,False
othmar,375,375,0,True,False
bachisio,372,372,0,True,False
liana,372,5,367,False,True
